date,time,year,month,doy,dow,death,cvd,resp,temp,dptp,rhum,pm10,o3
7/1/99,4565,1999,7,182,Thursday,114,47,11,23.33333333,64.3,NA,28.71556051,24.69718414
7/2/99,4566,1999,7,183,Friday,98,34,6,25,67.3,NA,30.73032302,27.04712715
7/3/99,4567,1999,7,184,Saturday,111,49,6,28.88888889,76.2,NA,63.7370709,27.87418584
7/4/99,4568,1999,7,185,Sunday,90,38,7,30,74.1,NA,41.70377156,28.32669259
7/5/99,4569,1999,7,186,Monday,104,44,7,30.55555556,74.4,NA,34.1720531,32.13380031
7/6/99,4570,1999,7,187,Tuesday,113,47,4,26.11111111,62.7,NA,25.73760718,26.02408099
7/7/99,4571,1999,7,188,Wednesday,116,38,14,23.88888889,53.7,NA,23.75582636,27.55651052
7/8/99,4572,1999,7,189,Thursday,89,44,5,24.44444444,60.4,NA,71.73407592,36.3537552
7/9/99,4573,1999,7,190,Friday,105,46,8,24.44444444,65,NA,30.73509167,32.9399165
7/10/99,4574,1999,7,191,Saturday,89,42,8,17.77777778,51.5,NA,7.72468071,22.30654954
7/11/99,4575,1999,7,192,Sunday,83,36,8,19.44444444,50.3,NA,25.18200423,20.13255079
7/12/99,4576,1999,7,193,Monday,99,39,5,20,50.8,NA,44.71947523,23.74526591
7/13/99,4577,1999,7,194,Tuesday,103,46,3,21.11111111,55.7,NA,72.77153002,31.55675876
7/14/99,4578,1999,7,195,Wednesday,133,36,13,23.33333333,59.2,NA,95.81100493,43.32825143
7/15/99,4579,1999,7,196,Thursday,93,40,4,25.55555556,62.8,NA,84.72842155,49.82260676
7/16/99,4580,1999,7,197,Friday,115,48,4,27.77777778,68.3,NA,109.7023942,43.87365991
7/17/99,4581,1999,7,198,Saturday,122,51,8,23.88888889,70.6,NA,33.30924114,24.71590916
7/18/99,4582,1999,7,199,Sunday,89,39,4,25,66.6,NA,28.73883251,30.59083522
7/19/99,4583,1999,7,200,Monday,96,41,7,26.11111111,70.1,NA,35.76485991,25.27404886
7/20/99,4584,1999,7,201,Tuesday,115,54,10,24.44444444,70.4,NA,28.8223765,27.92200036
7/21/99,4585,1999,7,202,Wednesday,98,47,6,28.33333333,72.1,NA,36.82299501,27.62940456
7/22/99,4586,1999,7,203,Thursday,88,38,7,27.77777778,73.4,NA,31.93231008,26.36298352
7/23/99,4587,1999,7,204,Friday,95,39,6,28.33333333,72.8,NA,35.78206813,23.79128514
7/24/99,4588,1999,7,205,Saturday,110,45,9,27.77777778,73.2,NA,17.91669364,32.41177323
7/25/99,4589,1999,7,206,Sunday,102,48,5,29.44444444,70.6,NA,19.88025529,36.77759877
7/26/99,4590,1999,7,207,Monday,99,44,12,26.66666667,69.5,NA,49.88533253,21.81375662
7/27/99,4591,1999,7,208,Tuesday,121,45,14,26.11111111,68.3,NA,26.83392825,24.56000828
7/28/99,4592,1999,7,209,Wednesday,98,44,4,27.77777778,71.8,NA,34.84694195,31.23619265
7/29/99,4593,1999,7,210,Thursday,105,47,14,28.33333333,76.6,NA,45.81933726,28.35526763
7/30/99,4594,1999,7,211,Friday,139,62,7,32.22222222,77.1,NA,63.82872277,31.6908945
7/31/99,4595,1999,7,212,Saturday,139,80,7,28.33333333,71.4,NA,29.82872277,35.23040101
8/1/99,4596,1999,8,213,Sunday,116,51,10,23.33333333,60.1,NA,8.753749813,24.61739925
8/2/99,4597,1999,8,214,Monday,117,62,10,21.66666667,56.3,NA,11.7689756,16.69291339
8/3/99,4598,1999,8,215,Tuesday,87,42,5,21.66666667,59,NA,28.75856464,21.83996385
8/4/99,4599,1999,8,216,Wednesday,93,38,2,24.44444444,58.3,NA,33.13746258,21.86845353
8/5/99,4600,1999,8,217,Thursday,102,40,9,22.77777778,55.6,NA,19.72733177,19.37368351
8/6/99,4601,1999,8,218,Friday,107,44,7,24.44444444,62,NA,46.73253725,26.72464279
8/7/99,4602,1999,8,219,Saturday,108,36,10,22.22222222,67.7,NA,39.817755,20.2288979
8/8/99,4603,1999,8,220,Sunday,109,42,9,18.88888889,57,NA,4.821126722,24.23428129
8/9/99,4604,1999,8,221,Monday,105,51,9,18.88888889,56.2,NA,29.84194864,20.74179535
8/10/99,4605,1999,8,222,Tuesday,107,39,7,25.55555556,63.8,NA,32.58462558,29.91887184
8/11/99,4606,1999,8,223,Wednesday,104,39,9,23.88888889,61.1,NA,38.73263357,16.53557879
8/12/99,4607,1999,8,224,Thursday,105,47,5,21.11111111,65.9,NA,30.73263357,13.53848895
8/13/99,4608,1999,8,225,Friday,102,41,12,22.22222222,65.6,NA,30.8984509,20.85320466
8/14/99,4609,1999,8,226,Saturday,100,40,12,17.77777778,52.7,NA,4.872492586,21.48979643
8/15/99,4610,1999,8,227,Sunday,73,27,6,18.88888889,54.4,NA,13.83084875,18.29073851
8/16/99,4611,1999,8,228,Monday,95,42,2,22.77777778,57.9,NA,37.18896221,27.29778099
8/17/99,4612,1999,8,229,Tuesday,128,52,10,23.88888889,60.6,NA,33.95317752,26.72269883
8/18/99,4613,1999,8,230,Wednesday,87,32,8,19.44444444,62.7,NA,36.97660218,5.421689623
8/19/99,4614,1999,8,231,Thursday,81,28,2,20,62.3,NA,14.99345074,22.39112528
8/20/99,4615,1999,8,232,Friday,90,32,6,19.44444444,57.2,NA,16.96900081,22.13546671
8/21/99,4616,1999,8,233,Saturday,99,39,4,18.33333333,57.4,NA,27.96900081,17.40326993
8/22/99,4617,1999,8,234,Sunday,124,44,12,19.44444444,57.1,NA,32.48693389,21.47262635
8/23/99,4618,1999,8,235,Monday,98,37,5,22.22222222,64.2,NA,39.80242547,20.02738251
8/24/99,4619,1999,8,236,Tuesday,99,44,5,21.66666667,67.1,NA,32.7061241,27.61599269
8/25/99,4620,1999,8,237,Wednesday,89,38,4,21.11111111,66.1,NA,21.532336,31.56377211
8/26/99,4621,1999,8,238,Thursday,103,56,5,22.22222222,64.6,NA,31.5436118,24.67023123
8/27/99,4622,1999,8,239,Friday,87,31,6,23.33333333,66.1,NA,60.46032413,23.04211714
8/28/99,4623,1999,8,240,Saturday,105,43,9,26.66666667,69.7,NA,58.91634224,30.24392421
8/29/99,4624,1999,8,241,Sunday,104,39,13,20.55555556,56,NA,12.56183098,29.19120789
8/30/99,4625,1999,8,242,Monday,98,36,4,16.66666667,51.8,NA,16.49936522,23.88598244
8/31/99,4626,1999,8,243,Tuesday,109,45,7,18.33333333,54.4,NA,31.45637688,23.43197918
9/1/99,4627,1999,9,244,Wednesday,85,25,3,21.11111111,57.3,NA,78.4215869,35.14999809
9/2/99,4628,1999,9,245,Thursday,100,40,6,23.33333333,62.1,NA,98.41638142,39.22672225
9/3/99,4629,1999,9,246,Friday,115,46,7,24.44444444,61.5,NA,77.22309091,47.47303213
9/4/99,4630,1999,9,247,Saturday,110,44,6,26.11111111,61.6,NA,63.38254581,54.9220072
9/5/99,4631,1999,9,248,Sunday,100,37,5,25,63.5,NA,56.33569649,53.66323708
9/6/99,4632,1999,9,249,Monday,100,36,7,18.88888889,54.9,NA,11.27376223,24.71843352
9/7/99,4633,1999,9,250,Tuesday,98,43,6,18.33333333,55.2,NA,25.29406511,14.71809856
9/8/99,4634,1999,9,251,Wednesday,100,41,15,21.66666667,54.2,NA,36.09105142,17.75324857
9/9/99,4635,1999,9,252,Thursday,90,37,5,16.66666667,46.6,NA,39.86264224,12.23342073
9/10/99,4636,1999,9,253,Friday,97,38,6,16.66666667,45.2,NA,49.06762676,13.54729847
9/11/99,4637,1999,9,254,Saturday,93,35,5,17.77777778,48.7,NA,41.09365415,19.976751
9/12/99,4638,1999,9,255,Sunday,106,42,9,20,58.9,NA,28.14882233,24.21424799
9/13/99,4639,1999,9,256,Monday,111,45,7,15,49.9,NA,12.06680065,6.624923601
9/14/99,4640,1999,9,257,Tuesday,105,45,8,15,44.4,NA,18.04858148,8.99607267
9/15/99,4641,1999,9,258,Wednesday,104,42,13,12.77777778,46.2,NA,26.60960265,9.418025826
9/16/99,4642,1999,9,259,Thursday,111,46,12,15,47.8,NA,20.14488284,12.91942492
9/17/99,4643,1999,9,260,Friday,99,39,7,15,48.1,NA,22.15789654,14.127913
9/18/99,4644,1999,9,261,Saturday,103,49,4,16.66666667,49,NA,51.21207048,19.08613049
9/19/99,4645,1999,9,262,Sunday,109,49,4,17.77777778,53.5,NA,50.22947418,29.77166192
9/20/99,4646,1999,9,263,Monday,100,36,11,14.44444444,45.9,NA,10.20604952,12.37451596
9/21/99,4647,1999,9,264,Tuesday,107,47,6,10.55555556,44.6,NA,14.25292935,14.93557631
9/22/99,4648,1999,9,265,Wednesday,102,46,8,13.88888889,39.8,NA,24.11755637,12.38530979
9/23/99,4649,1999,9,266,Thursday,103,32,6,18.88888889,46.3,NA,48.99002212,22.77422969
9/24/99,4650,1999,9,267,Friday,114,50,8,13.88888889,47.1,NA,5.980227831,20.05034643
9/25/99,4651,1999,9,268,Saturday,93,37,4,16.66666667,48.4,NA,36.91562941,25.81242715
9/26/99,4652,1999,9,269,Sunday,121,53,5,22.22222222,49.3,NA,91.93384859,43.97660593
9/27/99,4653,1999,9,270,Monday,96,39,5,18.88888889,58.7,NA,26.40837799,35.84750617
9/28/99,4654,1999,9,271,Tuesday,116,50,4,14.44444444,56.7,NA,9.090012975,16.72064703
9/29/99,4655,1999,9,272,Wednesday,96,45,6,13.33333333,43.7,NA,4.293026674,11.58635122
9/30/99,4656,1999,9,273,Thursday,89,32,6,13.33333333,38.9,NA,29.38537982,13.3590991
10/1/99,4657,1999,10,274,Friday,89,46,5,10.55555556,35,NA,24.46045232,8.245467594
10/2/99,4658,1999,10,275,Saturday,119,44,8,7.777777778,40.8,NA,16.44483588,9.701152398
10/3/99,4659,1999,10,276,Sunday,101,47,5,6.666666667,40.2,NA,18.06289274,15.41706528
10/4/99,4660,1999,10,277,Monday,111,43,7,8.333333333,38,NA,15.40579478,15.89043123
10/5/99,4661,1999,10,278,Tuesday,106,42,10,10.55555556,36.8,NA,40.42141122,8.761212701
10/6/99,4662,1999,10,279,Wednesday,110,44,11,11.11111111,41.8,NA,25.35284851,18.13785534
10/7/99,4663,1999,10,280,Thursday,115,52,6,15,42.4,NA,30.56163551,14.02964005
10/8/99,4664,1999,10,281,Friday,107,40,10,16.11111111,54.1,NA,63.59286839,13.80541629
10/9/99,4665,1999,10,282,Saturday,124,49,7,15,57.6,NA,51.59880947,4.79360255
10/10/99,4666,1999,10,283,Sunday,108,44,10,18.88888889,58,NA,24.52259442,22.27401462
10/11/99,4667,1999,10,284,Monday,97,42,9,12.77777778,46.1,NA,29.4887588,14.7666834
10/12/99,4668,1999,10,285,Tuesday,105,35,9,16.66666667,47.2,NA,82.54989013,19.78244048
10/13/99,4669,1999,10,286,Wednesday,113,41,10,13.33333333,44,NA,28.57854835,13.97315164
10/14/99,4670,1999,10,287,Thursday,103,49,8,8.888888889,34.8,NA,32.62279493,10.29709898
10/15/99,4671,1999,10,288,Friday,98,44,8,17.77777778,46.3,NA,48.18489569,23.45331248
10/16/99,4672,1999,10,289,Saturday,100,36,11,14.44444444,54.2,NA,54.29745246,21.66007425
10/17/99,4673,1999,10,290,Sunday,98,41,12,7.222222222,33.8,NA,2.271425062,14.08969339
10/18/99,4674,1999,10,291,Monday,97,36,8,6.666666667,34.4,NA,21.31861248,4.614029831
10/19/99,4675,1999,10,292,Tuesday,106,46,7,10,33.5,NA,48.38859698,8.50322193
10/20/99,4676,1999,10,293,Wednesday,90,36,13,6.666666667,30.7,NA,31.36777507,6.288364385
10/21/99,4677,1999,10,294,Thursday,103,38,7,11.11111111,36.3,NA,40.35598024,9.685957734
10/22/99,4678,1999,10,295,Friday,108,40,11,10.55555556,26.6,NA,23.47448739,18.69788622
10/23/99,4679,1999,10,296,Saturday,101,41,4,6.111111111,25.7,NA,7.440651774,19.5561068
10/24/99,4680,1999,10,297,Sunday,134,56,13,4.444444444,22.1,NA,6.500719198,13.31413397
10/25/99,4681,1999,10,298,Monday,111,55,9,10,28.1,NA,60.45494861,12.3233188
10/26/99,4682,1999,10,299,Tuesday,113,50,9,11.66666667,29.4,NA,52.50700341,11.13412447
10/27/99,4683,1999,10,300,Wednesday,119,45,9,8.888888889,37,NA,42.52217886,9.184048303
10/28/99,4684,1999,10,301,Thursday,103,37,11,17.77777778,43.3,NA,84.30138697,13.87018399
10/29/99,4685,1999,10,302,Friday,127,59,10,16.66666667,47,NA,94.17645546,25.16139975
10/30/99,4686,1999,10,303,Saturday,108,55,7,18.88888889,50.7,NA,89.2275807,36.94338018
10/31/99,4687,1999,10,304,Sunday,106,51,10,14.44444444,49.3,NA,43.27615426,14.98447945
11/1/99,4688,1999,11,305,Monday,106,47,11,15,46.9,NA,60.23190769,15.28703727
11/2/99,4689,1999,11,306,Tuesday,106,40,5,5.555555556,22.6,NA,22.87897199,19.09846016
11/3/99,4690,1999,11,307,Wednesday,108,44,10,2.777777778,17.7,NA,27.32820906,15.65781666
11/4/99,4691,1999,11,308,Thursday,100,42,11,7.777777778,24.2,NA,121.3177981,13.00401222
11/5/99,4692,1999,11,309,Friday,123,51,6,12.77777778,34.3,NA,52.23128614,14.60250973
11/6/99,4693,1999,11,310,Saturday,114,38,11,7.222222222,20.3,NA,31.05484314,14.80726131
11/7/99,4694,1999,11,311,Sunday,102,39,5,6.666666667,32.3,NA,42.98717191,20.35340245
11/8/99,4695,1999,11,312,Monday,97,48,4,12.77777778,41,NA,47.51383596,10.14230259
11/9/99,4696,1999,11,313,Tuesday,145,50,12,19.44444444,48.5,NA,56.79977465,23.46703356
11/10/99,4697,1999,11,314,Wednesday,99,41,4,14.44444444,46.7,NA,51.92470616,24.59028079
11/11/99,4698,1999,11,315,Thursday,115,48,10,6.666666667,38,NA,15.82378283,21.44510947
11/12/99,4699,1999,11,316,Friday,115,50,10,8.333333333,41.2,NA,68.7042823,7.466211099
11/13/99,4700,1999,11,317,Saturday,109,44,4,12.22222222,43.8,NA,83.7042823,15.44595249
11/14/99,4701,1999,11,318,Sunday,101,37,9,7.222222222,30.5,NA,25.67381682,22.93584639
11/15/99,4702,1999,11,319,Monday,130,54,10,5,26.3,NA,15.82400833,9.94844609
11/16/99,4703,1999,11,320,Tuesday,100,47,9,3.333333333,29.3,NA,13.79277545,17.19704896
11/17/99,4704,1999,11,321,Wednesday,122,49,6,4.444444444,25,NA,28.79437518,11.73076577
11/18/99,4705,1999,11,322,Thursday,113,50,8,14.44444444,36.2,NA,86.78213191,18.05092459
11/19/99,4706,1999,11,323,Friday,118,38,11,9.444444444,37.7,NA,75.91747438,16.19855558
11/20/99,4707,1999,11,324,Saturday,119,53,11,3.888888889,35.2,NA,39.38439333,4.924491322
11/21/99,4708,1999,11,325,Sunday,131,56,7,5.555555556,42,NA,47.00076205,5.320631027
11/22/99,4709,1999,11,326,Monday,101,43,4,12.22222222,46,NA,53.87062506,9.157348736
11/23/99,4710,1999,11,327,Tuesday,116,48,12,11.11111111,50,NA,33.908986,11.30612081
11/24/99,4711,1999,11,328,Wednesday,93,38,6,4.444444444,30.7,NA,14.9698731,10.04922729
11/25/99,4712,1999,11,329,Thursday,99,47,7,2.222222222,27.8,NA,25.88137996,9.653913529
11/26/99,4713,1999,11,330,Friday,131,53,6,2.777777778,32.2,NA,30.89983207,10.55253248
11/27/99,4714,1999,11,331,Saturday,131,54,12,5,30.1,NA,10.8969964,10.1821779
11/28/99,4715,1999,11,332,Sunday,123,60,5,1.111111111,25,NA,7.006311464,10.65171846
11/29/99,4716,1999,11,333,Monday,123,62,7,0,19.9,NA,13.00131282,10.99019096
11/30/99,4717,1999,11,334,Tuesday,100,41,4,-1.111111111,15.3,NA,20.98375584,8.337959704
12/1/99,4718,1999,12,335,Wednesday,112,43,12,2.222222222,20.8,NA,46.92909831,8.874088974
12/2/99,4719,1999,12,336,Thursday,116,47,15,10,32.9,NA,33.49436756,10.49242726
12/3/99,4720,1999,12,337,Friday,107,46,10,11.66666667,48,NA,58.78855037,12.67029593
12/4/99,4721,1999,12,338,Saturday,129,57,9,9.444444444,48.5,NA,50.85101612,6.472814774
12/5/99,4722,1999,12,339,Sunday,122,49,11,3.888888889,34.3,NA,-0.010058113,14.00512046
12/6/99,4723,1999,12,340,Monday,122,51,11,-1.666666667,22.6,NA,12.01382327,10.50596892
12/7/99,4724,1999,12,341,Tuesday,113,47,10,0.555555556,29.1,NA,30.97998765,7.862697183
12/8/99,4725,1999,12,342,Wednesday,122,50,12,3.333333333,33.5,NA,30.83516132,6.707648787
12/9/99,4726,1999,12,343,Thursday,127,51,13,6.111111111,38.6,NA,56.81341231,8.585197525
12/10/99,4727,1999,12,344,Friday,120,55,9,-0.555555556,23.4,NA,13.74053559,11.04681293
12/11/99,4728,1999,12,345,Saturday,124,47,14,-0.555555556,25,NA,22.59274116,8.454490698
12/12/99,4729,1999,12,346,Sunday,127,55,8,1.666666667,30.6,NA,15.56040271,5.598089036
12/13/99,4730,1999,12,347,Monday,127,53,11,1.666666667,31.2,NA,39.58122462,11.32460341
12/14/99,4731,1999,12,348,Tuesday,129,48,13,3.333333333,34.2,NA,17.09215547,15.26500122
12/15/99,4732,1999,12,349,Wednesday,122,43,11,2.222222222,33.9,NA,18.43286846,5.903009033
12/16/99,4733,1999,12,350,Thursday,132,70,8,-2.777777778,20.3,NA,10.42766298,7.495263513
12/17/99,4734,1999,12,351,Friday,135,61,6,-5,17.9,NA,10.48150588,13.19193852
12/18/99,4735,1999,12,352,Saturday,112,54,9,-7.222222222,14.6,NA,22.45528084,10.73281942
12/19/99,4736,1999,12,353,Sunday,114,45,12,0,29.1,NA,31.50213015,7.946662321
12/20/99,4737,1999,12,354,Monday,142,66,10,-6.111111111,11,NA,23.94429079,16.26556674
12/21/99,4738,1999,12,355,Tuesday,124,47,12,-13.33333333,-1.6,NA,21.55939043,11.29584465
12/22/99,4739,1999,12,356,Wednesday,127,63,14,-10.55555556,5.8,NA,23.73377399,7.798587172
12/23/99,4740,1999,12,357,Thursday,121,51,10,-12.22222222,3.8,NA,36.73774694,9.721377678
12/24/99,4741,1999,12,358,Friday,123,49,8,-10,4.7,NA,28.64828498,11.71853486
12/25/99,4742,1999,12,359,Saturday,140,63,13,-7.222222222,14,NA,43.68472334,10.87387113
12/26/99,4743,1999,12,360,Sunday,150,67,18,-2.222222222,14.3,NA,26.36125687,24.65349421
12/27/99,4744,1999,12,361,Monday,153,73,20,-7.222222222,11.6,NA,21.81225758,15.58794121
12/28/99,4745,1999,12,362,Tuesday,164,73,22,-6.111111111,16.4,NA,13.90335347,11.67827407
12/29/99,4746,1999,12,363,Wednesday,123,43,12,2.222222222,30.2,NA,22.88145156,7.665660992
12/30/99,4747,1999,12,364,Thursday,131,64,11,1.111111111,28.9,NA,6.839819949,13.06157465
12/31/99,4748,1999,12,365,Friday,127,57,12,1.111111111,25.9,NA,23.82413193,9.220536138
1/1/00,4749,2000,1,1,Saturday,160,70,18,5.555555556,32.2,NA,32.28842678,8.953675249
1/2/00,4750,2000,1,2,Sunday,147,64,24,8.888888889,42.3,NA,44.89013331,19.30268244
1/3/00,4751,2000,1,3,Monday,160,80,10,1.666666667,33.7,NA,5.908855451,13.6574758
1/4/00,4752,2000,1,4,Tuesday,131,53,24,-2.222222222,22.2,NA,10.90732768,15.63735396
1/5/00,4753,2000,1,5,Wednesday,126,47,18,-6.666666667,16.6,NA,22.89657829,8.518900797
1/6/00,4754,2000,1,6,Thursday,127,58,11,1.111111111,25.3,NA,33.87795084,7.785176562
1/7/00,4755,2000,1,7,Friday,139,65,10,-3.888888889,13.3,NA,28.18215604,11.21399285
1/8/00,4756,2000,1,8,Saturday,139,54,17,2.777777778,28.5,NA,25.94447745,9.821149518
1/9/00,4757,2000,1,9,Sunday,124,54,12,3.888888889,38.5,NA,26.81674636,6.436526207
1/10/00,4758,2000,1,10,Monday,139,60,17,5.555555556,34.9,NA,9.847570334,11.41246112
1/11/00,4759,2000,1,11,Tuesday,135,53,14,0.555555556,21.5,NA,9.907979959,14.8408074
1/12/00,4760,2000,1,12,Wednesday,122,47,17,-0.555555556,21.7,NA,13.03038892,17.19336577
1/13/00,4761,2000,1,13,Thursday,137,54,10,-3.888888889,18.4,NA,21.65287685,12.58957118
1/14/00,4762,2000,1,14,Friday,122,51,15,-6.666666667,14.5,NA,31.34439452,7.83517504
1/15/00,4763,2000,1,15,Saturday,140,65,18,1.111111111,24.2,NA,43.58921245,7.920795868
1/16/00,4764,2000,1,16,Sunday,124,41,17,-0.555555556,19.4,NA,7.656738973,23.34255941
1/17/00,4765,2000,1,17,Monday,108,40,14,-5.555555556,12.7,NA,22.63200058,22.38251408
1/18/00,4766,2000,1,18,Tuesday,139,55,24,-3.888888889,20.9,NA,19.67989974,7.373142326
1/19/00,4767,2000,1,19,Wednesday,137,53,14,-6.111111111,15.7,NA,36.44546716,6.248933955
1/20/00,4768,2000,1,20,Thursday,129,53,12,-12.22222222,2.1,NA,13.71715465,15.88099168
1/21/00,4769,2000,1,21,Friday,128,51,13,-15,-3.2,NA,46.75973167,9.564475355
1/22/00,4770,2000,1,22,Saturday,119,57,13,-8.333333333,14.5,NA,30.85302029,8.804512043
1/23/00,4771,2000,1,23,Sunday,125,54,13,-8.888888889,4.3,NA,19.79794393,17.42483287
1/24/00,4772,2000,1,24,Monday,123,64,15,-14.44444444,-0.6,NA,34.76867222,9.379814921
1/25/00,4773,2000,1,25,Tuesday,133,56,21,-8.333333333,8.5,NA,25.29377354,13.72763275
1/26/00,4774,2000,1,26,Wednesday,119,43,18,-9.444444444,5.4,NA,27.63029687,12.71795512
1/27/00,4775,2000,1,27,Thursday,117,47,8,-6.666666667,11.5,NA,27.55312601,15.26838771
1/28/00,4776,2000,1,28,Friday,124,51,16,-6.111111111,14.5,NA,50.57685875,9.517557163
1/29/00,4777,2000,1,29,Saturday,129,50,10,-4.444444444,19.1,NA,27.69599166,26.4968745
1/30/00,4778,2000,1,30,Sunday,112,55,9,-2.222222222,23.3,NA,24.7305855,11.73972437
1/31/00,4779,2000,1,31,Monday,129,52,13,-6.666666667,14.4,NA,35.96154554,13.64102859
2/1/00,4780,2000,2,32,Tuesday,110,48,16,-3.888888889,16.5,NA,26.64277037,12.73472144
2/2/00,4781,2000,2,33,Wednesday,113,45,9,-6.111111111,16,NA,39.63744825,10.06141075
2/3/00,4782,2000,2,34,Thursday,117,51,13,0.555555556,26.7,NA,19.68930964,12.20357512
2/4/00,4783,2000,2,35,Friday,109,49,8,-3.888888889,19,NA,14.66147844,14.87029795
2/5/00,4784,2000,2,36,Saturday,127,53,6,-6.111111111,16.5,NA,21.68010589,14.12701314
2/6/00,4785,2000,2,37,Sunday,113,43,10,-5,21.6,NA,38.8423426,9.707424555
2/7/00,4786,2000,2,38,Monday,114,48,9,-3.333333333,23.3,NA,16.65349525,18.19650625
2/8/00,4787,2000,2,39,Tuesday,116,51,13,-5.555555556,21.6,NA,44.65349525,13.9300083
2/9/00,4788,2000,2,40,Wednesday,129,45,14,5,30.2,NA,37.62861159,14.54222456
2/10/00,4789,2000,2,41,Thursday,103,48,7,1.666666667,32.1,NA,49.63414736,12.18861412
2/11/00,4790,2000,2,42,Friday,114,46,10,-4.444444444,13.9,NA,9.647452687,22.62224485
2/12/00,4791,2000,2,43,Saturday,102,39,5,-4.444444444,14.5,NA,31.52340148,26.58040519
2/13/00,4792,2000,2,44,Sunday,97,36,6,-1.111111111,26.8,NA,37.59157033,16.22247188
2/14/00,4793,2000,2,45,Monday,116,52,9,-3.333333333,22.5,NA,15.45851712,16.77254924
2/15/00,4794,2000,2,46,Tuesday,123,54,8,-0.555555556,28.1,NA,29.48238881,8.972487933
2/16/00,4795,2000,2,47,Wednesday,91,37,6,-2.222222222,19,NA,20.46699972,19.63724677
2/17/00,4796,2000,2,48,Thursday,106,52,4,-2.777777778,18.6,NA,36.50691569,18.73770607
2/18/00,4797,2000,2,49,Friday,122,58,10,-1.111111111,27.8,NA,22.82310175,26.74881201
2/19/00,4798,2000,2,50,Saturday,133,62,11,-1.666666667,21.7,NA,8.538848462,23.77125979
2/20/00,4799,2000,2,51,Sunday,111,47,10,-2.777777778,19.7,NA,20.59206975,24.76320559
2/21/00,4800,2000,2,52,Monday,134,48,20,1.666666667,29.1,NA,49.62700537,12.88143384
2/22/00,4801,2000,2,53,Tuesday,120,49,10,9.444444444,40.3,NA,56.65774258,10.78023515
2/23/00,4802,2000,2,54,Wednesday,120,41,16,15,40.6,NA,86.5885549,27.81991278
2/24/00,4803,2000,2,55,Thursday,94,31,6,9.444444444,49.9,NA,25.15949887,17.61221283
2/25/00,4804,2000,2,56,Friday,114,41,13,12.77777778,50.3,NA,60.44485743,17.91579528
2/26/00,4805,2000,2,57,Saturday,110,47,8,13.33333333,51.7,NA,36.45017955,26.4286523
2/27/00,4806,2000,2,58,Sunday,109,49,9,7.222222222,30.7,NA,0.42727574,25.30008047
2/28/00,4807,2000,2,59,Monday,111,44,11,6.111111111,26.8,NA,25.46080537,13.60964127
2/29/00,4808,2000,2,60,Tuesday,103,40,9,12.22222222,34.4,NA,43.37299024,21.32426643
3/1/00,4809,2000,3,61,Wednesday,112,46,9,7.777777778,32.9,NA,17.49585753,25.94676497
3/2/00,4810,2000,3,62,Thursday,101,37,9,0.555555556,23.8,NA,6.317107892,28.89445242
3/3/00,4811,2000,3,63,Friday,105,44,9,1.666666667,24.1,NA,33.40492302,25.22253414
3/4/00,4812,2000,3,64,Saturday,104,36,10,7.777777778,30.7,NA,26.29481015,15.55401189
3/5/00,4813,2000,3,65,Sunday,95,35,10,11.11111111,36.5,NA,19.36614302,15.45880792
3/6/00,4814,2000,3,66,Monday,109,44,12,10.55555556,32.1,NA,64.51250157,18.91647565
3/7/00,4815,2000,3,67,Tuesday,109,47,6,18.88888889,49.7,NA,39.95085997,23.10219826
3/8/00,4816,2000,3,68,Wednesday,130,60,12,19.44444444,50.9,NA,89.49653518,28.83168561
3/9/00,4817,2000,3,69,Thursday,87,40,3,7.777777778,32.7,NA,16.42202537,21.37828391
3/10/00,4818,2000,3,70,Friday,111,52,6,-1.111111111,21.9,NA,6.330355852,22.33663686
3/11/00,4819,2000,3,71,Saturday,119,46,8,-1.111111111,19,NA,1.343142617,29.28262028
3/12/00,4820,2000,3,72,Sunday,99,47,4,1.111111111,19.3,NA,11.39902497,17.13878803
3/13/00,4821,2000,3,73,Monday,109,38,12,3.888888889,33.4,NA,38.64171164,8.356753822
3/14/00,4822,2000,3,74,Tuesday,84,40,5,7.222222222,32.6,NA,42.33515943,16.16581126
