"","year","country","countryNUM","ccodeiso","incDiocese","decDiocese","sumDiocese","state3","polity2","cathpct","cathpop","propenpt","jewpct","nonCathVsChristian","gdp","gdpChange","nonCathVsCath","hogCatholic","hogrel","hogideo","cathPreferredReligion","cathCompositeScore","cathReligiousEducationCompositeScore","cathFinancialCompositeScore","cathRegulatoryBurdenCompositeScore","cathFreeExerciseCompositeScore","incDiocese_lag","decDiocese_lag","sumDiocese_lag","state3_lag","polity2_lag","cathpct_lag","cathpop_lag","propenpt_lag","jewpct_lag","nonCathVsChristian_lag","gdp_lag","gdpChange_lag","nonCathVsCath_lag","hogCatholic_lag","hogrel_lag","hogideo_lag","cathPreferredReligion_lag","cathCompositeScore_lag","cathReligiousEducationCompositeScore_lag","cathFinancialCompositeScore_lag","cathRegulatoryBurdenCompositeScore_lag","cathFreeExerciseCompositeScore_lag","anyDiocese"
"3709",1983,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12706,5709558,13.25133,0.595964,0,13404.46683,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12706,5709558,13.25133,0.595964,0,13404.46683,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3710",1983,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12706,5709558,13.25133,0.595964,0,13404.46683,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12706,5709558,13.25133,0.595964,0,13404.46683,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3711",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,2.35436749557014,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12706,5709558,13.25133,0.595964,0,13404.46683,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3712",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,2.35436749557014,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3713",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3714",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3715",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3716",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3717",1984,"United Kingdom",30,"GBR",0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3718",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,3.23970127984685,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.12879,5716356,13.17906,0.5858157,0,13720.05724,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3719",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,3.23970127984685,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3720",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3721",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3722",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3723",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3724",1985,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3725",1986,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,4.07545455757636,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13089,5725663,13.10555,0.5755469,0,14164.54611,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3726",1986,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,4.07545455757636,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3727",1986,"United Kingdom",30,"GBR",1,0,1,"Increase",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3728",1986,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,1,0,1,"Increase",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3729",1986,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3730",1986,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3731",1986,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3732",1987,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,4.42022645683928,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1334,5737848,13.05082,0.5651647,0,14741.81575,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3733",1987,"United Kingdom",30,"GBR",1,0,1,"Increase",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,4.42022645683928,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3734",1987,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,1,0,1,"Increase",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3735",1987,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3736",1987,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3737",1987,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3738",1987,"United Kingdom",30,"GBR",0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3739",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,4.65496446209925,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.13635,5752816,12.99477,0.5547314,0,15393.43739,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3740",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,4.65496446209925,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3741",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3742",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3743",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3744",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3745",1988,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3746",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,1.88532934392462,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1398,5769865,12.93856,0.5443619,0,16109.99643,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3747",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,1.88532934392462,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3748",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3749",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3750",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3751",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3752",1989,"United Kingdom",30,"GBR",0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3753",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0.098634051999702,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.1438,5787956,12.88379,0.5341989,0,16413.72292,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3754",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0.098634051999702,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3755",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3756",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3757",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3758",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3759",1990,"United Kingdom",30,"GBR",0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3760",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,-1.659754919546,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.14838,5806343,12.83153,0.5243428,0,16429.91244,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3761",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,-1.659754919546,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3762",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3763",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3764",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3765",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3766",1991,"United Kingdom",30,"GBR",0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3767",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,-0.152334843801449,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.15335,5824718,12.7724,0.5158952,0,16157.21616,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3768",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,-0.152334843801449,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3769",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3770",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3771",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3772",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3773",1992,"United Kingdom",30,"GBR",0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3774",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,2.04883098007218,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.09014,5803874,12.70713,0.5078071,0,16132.60309,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3775",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,2.04883098007218,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3776",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3777",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3778",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3779",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3780",1993,"United Kingdom",30,"GBR",0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3781",1994,"United Kingdom",30,"GBR",0,0,0,"None",10,9.964808,5762898,12.5794,0.4927679,0,17136.9872,4.09311123059235,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,10.02728,5783166,12.64225,0.5000959,0,16463.13286,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3782",1994,"United Kingdom",30,"GBR",0,0,0,"None",10,9.964808,5762898,12.5794,0.4927679,0,17136.9872,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,9.964808,5762898,12.5794,0.4927679,0,17136.9872,4.09311123059235,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
"3783",1994,"United Kingdom",30,"GBR",0,0,0,"None",10,9.964808,5762898,12.5794,0.4927679,0,17136.9872,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0,0,0,"None",10,9.964808,5762898,12.5794,0.4927679,0,17136.9872,0,0,"Non-Christian","0","R",0,0.3333,2.5,2,1.75,1.6667,0
